Argument ID	WA	MACE-P	stance_WA	stance_WA_conf
A12327	0.979620222	0.959662861	-1	1
A12328	1	0.9999207	1	1
A12329	0.773835812	0.839278052	-1	1
A12330	0.784023735	0.822521575	1	1
A12331	0.854242186	0.428981523	1	1
A12332	0.979360562	0.975259172	-1	1
A12333	1	0.926344023	1	1
A12334	0.900017323	0.850100018	-1	0.894945265
A12335	0.887476472	0.593980107	1	0.895201395
A12336	1	0.907036115	1	1
A12337	0.657185845	0.153623114	1	1
A12339	1	0.991801573	1	1
A12340	0.54128475	0.05793165	1	0.897132313
A12341	0.867452954	0.474838619	-1	0.896086241
A12342	0.90172175	0.756828227	-1	1
A12343	1	0.972656611	1	1
A12345	0.544227747	0.009977931	1	0.902426426
A12346	0.679597223	0.471966094	-1	0.614337835
A12348	1	0.964006228	-1	0.926623971
A12349	0.871734265	0.800730903	-1	1
A12350	0.655061399	0.205468221	1	0.912474579
A12351	0.51174191	0.139685737	-1	1
A12352	0.860686609	0.988291189	1	0.954146077
A12353	0.728504041	0.138479961	-1	1
A12354	1	0.989643907	1	1
A12355	0.8682918	0.605299201	1	1
A12356	0.763560125	0.387905676	1	1
A12357	0.757334863	0.847113898	-1	1
A12358	0.641834891	0.004623034	-1	1
A12359	0.871998896	0.504290311	-1	0.889627519
A12360	1	0.998347164	-1	1
A12361	0.604948677	0.228439554	-1	0.906660882
A12362	0.761079388	0.402107316	1	1
A12363	1	0.985468749	-1	1
A12364	0.565507417	0.008689158	1	0.786460604
A12365	0.787286724	0.830419459	-1	1
A12366	0.944973313	0.983667726	1	1
A12367	0.780783938	0.99984901	1	1
A12368	0.88366349	0.980053793	-1	1
A12369	0.90362794	0.997920372	1	1
A12370	0.961770639	0.898977705	1	1
A12371	0.661114168	0.231311147	-1	1
A12372	0.867452954	0.474838619	1	1
A12373	0.873931702	0.598507735	-1	1
A12374	0.76582667	0.179606804	-1	1
A12375	0.643372136	0.000816443	1	0.906950377
A12376	0.799838084	0.997963853	1	1
A12377	0.696132543	0.123498406	1	1
A12378	0.897469955	0.697260209	-1	1
A12379	1	0.988633914	1	1
A12380	0.71338721	0.192266759	1	1
A12381	0.694143872	0.723220849	-1	0.897338699
A12382	1	0.987624772	1	1
A12383	0.755344383	0.225319019	-1	1
A12384	0.800829457	0.73192714	-1	0.917351084
A12385	0.868420268	0.332805997	1	1
A12386	0.778516023	0.979646965	-1	1
A12387	0.952324484	0.77307658	1	0.55985545
A12389	1	0.997112678	1	1
A12390	0.784610273	0.323105671	-1	0.828417701
A12392	0.778800351	0.345950798	-1	0.900980462
A12393	0.501737722	0.00525076	-1	1
A12395	0.546540845	0.005262922	1	1
A12396	0.658963269	0.37684621	1	0.89817342
A12397	1	0.873623243	1	1
A12398	1	0.953279505	-1	0.928173065
A12399	0.64368632	0.103310211	1	1
A12400	0.621888649	0.070164201	1	0.887724358
A12401	0.836037855	0.27277299	-1	1
A12402	0.877778909	0.85448012	1	1
A12403	1	0.997349518	1	1
A12404	0.86401936	0.688553822	-1	1
A12405	0.87449358	0.999756148	1	1
A12407	1	0.989293915	1	1
A12408	0.600984712	0.039824857	-1	1
A12411	0.960040767	0.92815827	1	0.90284921
A12412	0.507297773	0.006543101	-1	1
A12413	0.833362547	0.924197322	-1	0.906247577
A12416	1	0.884278728	1	0.786192357
A12417	0.731416858	0.354773249	-1	0.89392143
A12418	0.773726298	0.325359913	1	1
A12419	0.864976457	0.635277321	1	1
A12420	0.912731152	0.957606582	1	1
A12421	0.73076182	0.115718054	1	1
A12423	1	0.880348967	1	1
A12425	1	0.771598838	1	1
A12426	0.882395969	0.562479666	1	1
A12427	1	0.660154688	-1	1
A12428	0.832392191	0.661421333	-1	0.885758294
A12429	0.902389249	0.995564234	1	1
A12430	0.834017963	0.935483773	-1	1
A12431	1	0.93022777	1	1
A12432	1	0.914437144	1	1
A12433	0.873979948	0.669177908	-1	1
A12434	0.860561503	0.860179501	1	0.887592174
A12435	0.72396	0.180835556	1	0.901608933
A12437	0.571766687	0.241090254	-1	1
A12438	0.737214391	0.384046231	1	1
A12439	0.699954906	0.997508495	1	1
A12440	0.914273338	0.882504621	1	1
A12441	0.526365039	0.033317206	1	0.894590096
A12442	0.868502559	0.568926086	1	0.896801159
A12443	0.90231204	0.949463921	1	1
A12444	0.906066335	0.789078565	1	1
A12446	1	0.967980769	1	1
A12447	0.910341722	0.635241203	-1	1
A12448	0.87902856	0.928149765	-1	1
A12449	0.87651714	0.670580835	1	0.908264388
A12450	0.659006094	0.301833319	-1	1
A12452	0.667128417	0.115049604	1	0.934036503
A12453	0.745858392	0.617221279	-1	0.801641751
A12454	0.509523524	0.024881658	-1	0.802908837
A12455	1	0.961777328	1	1
A12456	0.889276058	0.204572835	1	1
A12458	0.529181712	0.004218232	-1	0.881166553
A12459	0.879895234	0.591656028	1	0.90705125
A12461	0.761651284	0.347925077	-1	0.891699451
A12462	0.749383048	0.678196493	1	1
A12463	0.851533654	0.827939648	-1	1
A12464	0.768323312	0.454047566	1	1
A12465	0.912377954	0.863891089	1	1
A12466	0.978330472	0.838403797	1	1
A12467	0.662781479	0.535520652	1	1
A12468	0.708457644	0.693887618	-1	1
A12469	0.708445685	0.267838687	1	0.893959455
A12470	1	0.892762746	-1	0.901824742
A12471	0.779957009	0.446614666	1	1
A12472	0.939108601	0.538459903	1	1
A12473	0.89421455	0.707281989	-1	0.927351184
A12474	1	0.955918688	1	1
A12475	0.562539981	0.012946098	1	1
A12476	0.747210671	0.200786024	1	0.903944604
A12477	1	0.940889638	1	1
A12478	0.877389318	0.460147847	1	0.895766663
A12479	0.915906179	0.896576997	-1	1
A12480	0.638351908	0.03715825	-1	1
A12481	0.875518229	0.713144352	1	1
A12482	1	0.817157619	-1	1
A12483	1	0.829782898	1	1
A12484	1	0.997352152	-1	1
A12485	1	0.810468315	-1	1
A12486	0.899993439	0.921935904	1	1
A12487	0.852427212	0.49893056	-1	1
A12488	0.611288425	0.435193483	-1	1
A12489	0.846380024	0.985632884	-1	1
A12490	1	0.794778743	1	1
A12491	0.926616659	0.971688749	-1	1
A12492	0.661455501	0.020602346	-1	1
A12493	0.907255621	0.71477841	-1	0.928471786
A12495	0.7843042	0.405926108	1	1
A12498	0.971484405	0.87940327	1	1
A12499	0.794989476	0.985935641	-1	1
A12500	0.90738927	0.977854186	1	0.911248427
A13001	0.719473419	0.235323559	-1	0.917867943
A13002	0.793939877	0.591254234	-1	0.927881396
A13004	0.780338687	0.641129087	-1	1
A13005	0.55018969	0.18572948	1	0.603006092
A13006	0.710996247	0.393356099	-1	1
A13007	0.86811288	0.997408616	1	1
A13009	0.890173319	0.997924549	-1	0.829735392
A13010	0.852215294	0.534048131	1	0.897662872
A13011	0.87361914	0.906224411	1	1
A13012	1	0.98852001	-1	1
A13013	1	0.961440075	-1	1
A13014	0.794623575	0.91123702	1	1
A13015	0.585821155	0.019796544	1	0.910938413
A13016	0.754901538	0.78265277	-1	1
A13017	0.775539399	0.999600704	1	1
A13018	0.723838549	0.118713549	-1	1
A13019	1	0.939521466	-1	1
A13020	0.766604066	0.179570465	1	0.830294955
A14001	0.862582591	0.729198277	-1	0.8884403
A14002	0.915490071	0.73449245	1	1
A14003	0.878940731	0.904505527	-1	1
A14004	0.823742754	0.722234087	-1	1
A14005	0.949269203	0.988810601	-1	1
A14006	1	0.867679316	-1	1
A14007	0.65208729	0.047881148	-1	1
A14008	0.842263238	0.760322185	1	1
A14009	0.895020829	0.938063072	1	1
A14010	0.844367246	0.677753738	1	1
A14011	0.844532539	0.650707483	1	1
A14012	1	0.963920817	-1	0.928906342
A14013	0.976430874	0.721070435	-1	1
A14014	0.794784862	0.724416538	1	1
A14016	1	0.881082023	-1	1
A14017	0.946203295	0.583325582	1	1
A14019	0.647252251	1.52e-06	1	1
A14020	1	0.761738852	1	1
A15002	0.787474756	0.551572227	1	1
A15003	0.74307219	0.10051819	-1	0.51593918
A15004	1	0.930293537	-1	1
A15005	0.656326543	0.009272234	1	0.875601895
A15008	0.819198829	0.827420325	1	1
A15009	0.667830712	0.129001299	1	1
A15010	1	0.940031492	1	1
A15012	0.770479759	8.24e-05	-1	1
A15013	0.92014342	0.999633983	1	1
A15014	0.846600147	0.613117278	-1	0.927618534
A15015	0.88108555	0.461062187	1	1
A15016	0.602955321	0.030728638	1	1
A15017	0.858808946	0.656453474	1	1
A15018	0.821195093	0.30289769	1	1
A15019	1	0.910986985	-1	1
A15020	1	0.877344025	-1	1
A17001	0.559697991	8.06e-05	1	0.801874644
A17002	0.765626013	0.404034696	-1	1
A17003	0.850182268	0.990696505	-1	1
A17004	1	0.807435545	-1	1
A17005	0.79939795	0.971133078	-1	1
A17006	0.544881115	0.003979007	1	0.898211165
A17007	1	0.934557246	-1	0.901296313
A17008	1	0.946764211	-1	1
A17009	1	0.968636704	1	1
A17010	0.957541843	0.839362058	1	1
A17011	0.94148403	0.763719232	1	1
A17012	0.687830223	0.087039071	1	0.899630903
A17013	0.761107274	0.965264118	-1	1
A17014	0.898048976	0.705697683	-1	0.928121017
A17015	1	0.899887751	-1	1
A17016	0.888297811	0.632631394	-1	1
A17017	0.97615494	0.983376456	-1	1
A17018	0.844799889	0.473841438	-1	1
A17019	0.779522678	0.405766234	1	1
A17020	0.658300523	0.918392166	-1	0.894994462
A18001	0.893968303	0.650587846	-1	0.798713422
A18003	0.877907064	0.998675587	1	1
A18005	0.666798171	0.177966595	1	1
A18006	0.697851668	0.032931774	1	0.905631133
A18007	0.905302639	0.986224295	-1	1
A18008	1	0.812846836	1	1
A18010	0.742757478	0.699042768	1	0.697950185
A18011	0.669808109	0.714909914	-1	1
A18012	0.838176588	0.957384674	-1	1
A18013	0.915490071	0.961231597	-1	1
A18014	1	0.924472066	1	1
A18015	1	0.950816289	-1	1
A18016	0.835017842	0.474406604	-1	0.92751243
A18017	1	0.652173296	1	1
A18018	0.547247953	0.007967739	-1	1
A18019	0.910353832	0.426433335	-1	0.926910263
A18020	0.739004756	0.344840353	1	1
A18021	1	0.898177895	1	1
A18022	1	0.95439062	1	1
A18023	0.893960165	0.74852203	1	1
A18024	1	0.723106643	-1	1
A18025	0.93826863	0.933856572	1	1
A18026	0.642965173	0.114929609	1	1
A18027	0.835126479	0.413189008	1	0.910689271
A18030	0.917452223	0.908166411	1	1
A18031	0.66238403	0.163752849	1	1
A18032	0.899925334	0.999708016	1	1
A18033	0.878339548	0.996292084	1	1
A18034	0.706862675	0.030333153	-1	1
A18035	0.782377717	0.03123503	1	1
A18036	0.983455464	0.935052592	-1	1
A18037	1	0.921320073	-1	0.904481393
A18038	0.816553295	0.226567348	-1	1
A18039	0.707862096	0.459749472	1	0.806725887
A18040	0.71125382	0.669406881	-1	1
A18042	0.736068426	0.619350631	-1	1
A18043	1	0.771879447	-1	0.820755629
A18045	1	0.965665474	-1	1
A18046	1	0.839070292	1	1
A18047	0.772230513	0.587918417	1	1
A18048	0.799567846	0.575697417	-1	0.778969503
A18050	1	0.961154017	1	1
A18051	0.838271652	0.70130822	1	0.789003496
A18053	0.918165288	0.744659139	1	1
A18055	1	0.927878405	1	1
A18056	0.704048031	0.146125572	1	1
A18057	0.722102287	0.202644882	1	1
A18058	0.641088555	0.32569033	1	1
A18059	0.785066672	0.999286705	1	1
A18060	0.798519453	0.528679038	-1	1
A18061	1	0.852030117	1	1
A18062	0.781765624	0.865584051	-1	1
A18063	0.844864227	0.798682857	1	1
A18064	1	0.91236118	1	1
A18065	0.517666223	0.151082077	-1	0.793726897
A18066	1	0.98933763	1	1
A18067	0.857247572	0.37120242	1	0.900855351
A18068	1	0.950816289	1	0.896840148
A18069	0.648828564	0.474218925	-1	1
A18070	0.62310931	0.325757506	-1	1
A18072	0.722469641	0.080070966	-1	0.592855141
A18073	1	0.886516364	1	0.807413542
A18074	0.784033791	0.833864667	-1	1
A18075	0.780544412	0.474020881	-1	1
A18076	0.85404242	0.877445369	1	1
A18077	0.909449159	0.732698147	1	1
A18078	0.713415505	0.188871384	1	1
A18079	0.738093886	0.099003571	1	1
A18080	0.70041251	0.089775198	-1	1
A18081	0.883926058	0.512718248	-1	1
A18082	0.852666777	0.609172013	-1	0.614084239
A18083	1	0.93569811	-1	1
A18084	1	0.952566566	-1	1
A18085	1	0.89475989	1	1
A18087	0.696573241	0.18673197	-1	0.817227722
A18088	0.851251899	0.778351106	1	1
A18089	0.945095515	0.98496543	-1	0.910399951
A18090	1	0.837226526	1	1
A18093	1	0.94594985	1	0.889792873
A18094	0.59111832	0.122041983	1	1
A18095	0.815563639	0.325166328	-1	0.792189105
A18096	1	0.841675865	-1	0.890045393
A18097	0.872156172	0.958600101	1	0.502039678
A18098	1	0.898471491	-1	1
A18099	1	0.761738852	1	1
A18100	0.758019216	0.059694999	-1	1
A18101	0.634334997	0.008405955	-1	1
A18102	0.76123645	0.364930067	-1	0.900873794
A18105	0.661179381	0.86132825	1	1
A18106	1	0.929201449	-1	1
A18107	1	0.991784763	1	0.89278831
A18108	0.748323024	0.057016098	-1	1
A18109	0.866877996	0.608392087	1	1
A18110	0.63174398	0.07525734	1	1
A18111	1	0.926482147	1	0.897015984
A18112	0.554267948	0.057177246	-1	1
A18113	0.866421985	0.643790983	1	1
A18114	1	0.987510903	-1	1
A18115	0.846324429	0.419114557	1	1
A18116	0.856804026	0.617115602	-1	1
A18117	1	0.92170143	-1	0.928486516
A18118	0.811494892	0.405297008	1	1
A18119	0.862505813	0.682016899	1	1
A18120	0.876401332	0.817244037	1	1
A18121	0.957463925	0.938043419	-1	1
A18123	1	0.886625591	1	1
A18124	0.740023311	0.837105097	-1	0.901257933
A18125	0.867354044	0.642029017	-1	1
A18126	0.626963647	0.408731285	1	0.909601551
A18128	1	0.833790804	1	1
A18129	0.851811275	0.489243931	1	1
A18130	0.870153016	0.907533605	-1	1
A18131	0.897672258	0.032394651	-1	1
A18132	0.519513044	0.052672471	-1	0.663308699
A18133	0.706337223	0.590283276	-1	0.910513762
A18134	0.738305322	0.502299294	-1	0.926960326
A18135	0.921079714	0.728326032	-1	1
A18136	0.775459493	0.811155489	-1	1
A18138	1	0.980239331	1	1
A18139	0.799497922	0.816583503	1	0.903910251
A18140	0.643969296	0.039178805	1	1
A18141	0.83207152	0.183728285	1	1
A18144	0.950482591	0.999389299	-1	0.969873989
A18145	0.869199258	0.99969179	1	1
A18146	1	0.959286578	-1	1
A18147	1	0.987205379	1	0.907717708
A18148	1	0.92744924	1	1
A18149	0.720052145	0.557002123	1	0.899308269
A18150	1	0.827898387	1	0.893224777
A18151	0.944059955	0.998120959	-1	1
A18152	0.795001526	0.679534637	1	0.902745694
A18153	1	0.874566817	-1	1
A18154	0.738477225	0.315613015	1	1
A18155	1	0.843502335	-1	1
A18156	0.857260349	0.905960373	-1	1
A18157	1	0.458886744	-1	1
A18158	0.861507802	0.564331431	1	1
A18159	0.85923283	0.741987944	1	1
A18160	1	0.978050846	1	1
A18161	0.669406562	0.028820496	1	1
A18162	0.790173672	0.309196796	1	1
A18164	0.575141733	0.009264179	1	1
A18165	0.808309045	0.03241435	-1	0.898583918
A18166	0.979795887	0.893081295	-1	0.926630147
A18167	0.978600113	0.636369663	-1	0.928720502
A18169	0.608917597	0.019944236	1	0.912115887
A18170	1	0.812846836	-1	1
A18171	0.546986488	0.006921504	1	1
A18172	0.905929449	0.621476503	1	0.811047299
A18173	0.797408856	0.387722287	-1	1
A18174	0.913580846	0.911485269	-1	1
A18175	0.791673393	0.38124028	1	0.898052059
A18176	0.585244244	0.021557813	-1	1
A18178	0.750521584	0.18836963	1	1
A18179	0.878187407	0.995931182	1	1
A18180	0.704982193	0.750859334	-1	1
A18181	0.952121988	0.9988828	-1	0.964125523
A18182	0.712340548	0.168326001	1	0.898313922
A18183	0.578183496	0.00955451	-1	1
A18184	0.894394073	0.998605923	-1	1
A18185	0.811475546	0.782349663	-1	1
A18186	0.694196423	0.789176903	-1	1
A18187	0.891848698	0.486133832	1	1
A18188	0.77070486	0.808695521	1	1
A18189	1	0.931422992	1	1
A18190	0.652377686	0.057068877	1	1
A18192	0.929324713	0.987215477	1	0.911243608
A18193	1	0.99022988	-1	1
A18194	0.878765259	0.868004806	-1	1
A18195	1	0.849171602	-1	1
A18196	0.765501749	0.02761843	-1	1
A18197	0.661614296	0.112425043	-1	0.927343583
A18198	0.863057501	0.638496224	1	1
A18199	0.872572142	0.994456201	1	1
A18200	1	0.985082711	1	0.906932722
A18201	0.814727305	0.437860748	-1	1
A18202	0.669346004	0.167450566	-1	1
A18203	0.817514414	0.990271608	-1	0.970120264
A18204	0.893356759	0.591338757	1	1
A18206	0.547063823	0.188846215	-1	1
A18207	1	0.99123334	-1	1
A18208	0.84049528	0.988700092	1	0.902925632
A18209	1	0.972989384	1	1
A18211	0.843858186	0.470424712	1	0.910712662
A18212	0.745585763	0.313506651	-1	0.902269518
A18213	1	0.98425119	-1	1
A18214	0.751206366	0.050387234	1	1
A18215	0.677213727	0.725087175	-1	1
A18216	0.946203295	0.552876263	-1	1
A18218	0.690882644	0.172974239	1	1
A18219	0.874428345	0.739805462	1	1
A18221	0.777700632	0.725171597	1	1
A18223	0.936983723	0.797216577	1	1
A18225	0.868106697	0.395268866	1	1
A18226	0.676823398	0.077281558	-1	1
A18227	1	0.972792329	1	1
A18228	0.544904762	0.026613238	-1	0.799604491
A18229	0.857411595	0.89747212	-1	1
A18230	1	0.855713863	-1	1
A18231	0.936670594	0.882641317	-1	1
A18232	0.886165438	0.9941346	1	0.951075749
A18233	1	0.976573711	1	1
A18234	0.597097179	0.066536822	1	0.907333804
A18235	0.780427145	0.55119677	-1	1
A18236	0.848213075	0.804232325	-1	1
A18237	1	0.887244134	-1	1
A18238	1	0.936999118	-1	0.927715387
A18239	0.688428325	0.117213314	1	0.895237402
A18240	1	0.939754696	-1	1
A18241	1	0.99740202	-1	1
A18242	0.667736487	0.10026668	-1	1
A18243	0.842227204	0.801628994	-1	1
A18244	0.610110206	0.058716031	1	0.901249061
A18245	1	0.9995419	1	1
A18246	0.668611066	0.093791316	1	1
A18247	0.8641083	0.492025248	-1	0.815647962
A18248	0.824744994	0.763749498	1	1
A18249	1	0.99832535	1	0.898455931
A18250	1	0.974016977	1	1
A18251	0.894456468	0.820596785	1	1
A18252	0.753532683	0.123032251	1	0.804850127
A18253	0.97660125	0.926831742	1	1
A18254	1	0.964006228	-1	1
A18256	0.780881655	0.652668589	1	1
A18257	0.536496133	0.26831125	-1	1
A18258	0.932791525	0.823194026	1	1
A18259	0.753797972	0.871560838	1	1
A18260	1	0.97222834	1	0.906653725
A18261	0.688223179	0.084434886	1	0.615337436
A18262	0.623725747	0.100944682	1	1
A18263	0.916872772	0.97074379	-1	1
A18264	0.62137137	0.165315824	1	0.780434088
A18265	1	0.99647305	1	1
A18266	1	0.537434407	1	1
A18267	1	0.749811705	1	1
A18268	1	0.951435307	-1	1
A18270	1	0.999102448	1	1
A18271	0.803178063	0.965597033	1	0.898403992
A18272	0.733560364	0.146518203	1	1
A18274	0.625905244	0.013386801	1	0.893411035
A18275	0.760573759	0.34337674	1	1
A18276	1	0.99144009	-1	1
A18277	0.581017131	0.924056604	1	1
A18278	0.919944312	0.864121384	1	1
A18279	0.683727621	0.362511067	1	1
A18281	0.944349581	0.999588457	1	1
A18282	0.509932743	0.00201547	-1	0.518431976
A18283	0.798664128	0.999311674	1	0.904706198
A18284	0.973583748	0.950809916	1	1
A18285	0.532994405	0.037924577	-1	1
A18286	0.80259381	0.712763092	-1	1
A18287	0.577865367	0.005956839	1	0.926013619
A18288	0.954597171	0.867525475	-1	0.928017075
A18290	0.800925442	0.826086104	1	1
A18291	0.542849547	0.004682957	1	1
A18292	0.948734654	0.875724459	1	1
A18293	0.538143967	0.010969914	1	1
A18295	0.729712811	0.733468304	1	1
A18296	0.832816711	0.939015553	-1	1
A18297	0.589193205	0.032580835	-1	0.928156328
A18298	1	0.95439062	1	1
A18299	0.756464558	0.374347805	1	0.901104809
A18300	0.777938922	0.945569951	1	0.894216566
A18301	1	0.958826124	1	1
A18303	0.804557697	0.864850149	-1	0.795577722
A18305	0.873389809	0.620186506	-1	1
A18306	1	0.998982927	-1	1
A18307	0.932055898	0.879837177	1	1
A18308	0.771552789	0.449359083	1	1
A18309	0.809090907	0.718269014	-1	1
A18311	0.878083786	0.610909634	-1	1
A18312	0.855465745	0.540782774	1	1
A18313	1	0.975785278	-1	0.895987374
A18314	0.682979559	0.184390557	1	0.891699451
A18316	0.770212069	0.996349538	1	1
A18317	0.661182603	0.048588113	-1	1
A18318	0.615630992	0.132562488	-1	1
A18319	1	0.457677806	1	0.879361423
A18320	0.893238948	0.908777813	1	1
A18321	0.90231204	0.998013837	1	1
A18322	0.898699142	0.893340813	1	1
A18323	0.916850118	0.940110681	1	1
A18324	0.776332002	0.442780455	-1	1
A18325	0.911951651	0.970656159	-1	1
A18326	0.747734481	0.572173724	1	1
A18327	0.749659733	0.460121582	1	1
A18328	0.66557283	0.006512692	1	0.804596977
A18329	1	0.997419962	1	1
A18331	0.53157143	0.003955671	-1	0.826229937
A18332	0.710671337	0.390440112	1	1
A18333	0.705731378	0.645047912	-1	1
A18334	0.840431461	0.890460307	-1	0.72615771
A18335	1	0.999829695	1	1
A18338	0.582078867	0.251040525	-1	1
A18339	0.733550639	0.454538063	-1	0.894273962
A18340	0.641704907	0.04582833	-1	1
A18341	1	0.887848099	-1	1
A18342	1	0.992990454	1	0.803541726
A18343	0.853583068	0.879120517	1	1
A18344	0.622792666	0.392696052	-1	0.900706404
A18345	1	0.794922084	1	1
A18346	1	0.99637597	1	1
A18347	0.866339136	0.97724725	-1	1
A18348	0.556277132	0.001145369	1	1
A18350	0.740889429	0.163145832	-1	0.90172999
A18351	0.903577114	0.960735225	1	1
A18352	1	0.912477175	-1	1
A18353	0.871599697	0.471161258	-1	0.908010672
A18355	0.556116913	0.016342768	-1	0.619288025
A18356	0.881235343	0.718393004	-1	0.928378466
A18358	0.877426961	0.885692275	1	0.909011758
A18359	0.922757942	0.985698095	1	1
A18360	0.68968546	0.295406767	-1	1
A18361	1	0.996360359	-1	1
A18363	0.939469038	0.925697805	-1	1
A18364	0.56475056	0.006672976	1	0.489240553
A18365	0.976800339	0.7694651	1	1
A18366	0.685485105	0.187014141	-1	1
A18367	0.779108634	0.789529877	1	1
A18368	0.7344964	0.168193511	1	0.894367335
A18369	0.547331747	0.006575168	-1	1
A18370	0.687024283	0.320916706	-1	1
A18371	0.853554434	0.463029408	-1	0.927484485
A18373	1	0.908824784	1	0.812311089
A18374	0.689101055	0.343592831	-1	1
A18375	0.835594205	0.469339955	1	1
A18376	0.853669782	0.704252887	1	0.906831648
A18377	1	0.943638448	-1	1
A18378	1	0.941891284	1	1
A18379	0.976851452	0.92976458	1	0.901474538
A18381	0.916839021	0.986985105	1	0.927800902
A18383	1	0.986417023	-1	1
A18384	0.801303822	0.666921509	-1	0.819285735
A18385	0.644278477	0.522560122	1	0.803569608
A18386	1	0.942556155	1	1
A18387	0.730301112	0.12194931	1	1
A18388	1	0.965514411	1	1
A18389	0.791195154	0.452111266	-1	0.898924745
A18391	0.768412397	0.66892213	-1	0.903639675
A18392	0.965298211	0.999595466	1	1
A18393	0.699091276	0.268680476	-1	1
A18394	0.784624892	0.998496525	-1	1
A18395	0.910595097	0.931318788	-1	1
A18397	1	0.911019501	-1	1
A18398	0.724578939	0.489303409	1	1
A18399	0.899756212	0.396097683	-1	1
A18400	0.648296418	0.09851973	1	1
A18401	0.907930132	0.977413938	-1	1
A18402	0.828715943	0.117830399	1	1
A18403	0.89660472	0.9747982	1	1
A18404	0.614210238	0.823393534	1	1
A18405	0.573694082	0.512832471	-1	1
A18406	0.799229616	0.998354522	1	0.910204233
A18407	0.689438365	0.008037863	-1	1
A18408	0.761944629	0.356788084	1	1
A18409	0.897103918	0.922762834	-1	0.701849257
A18410	1	0.999164456	-1	0.927706058
A18411	0.943074637	0.605034644	-1	1
A18412	0.654065467	0.227306838	1	0.904142233
A18413	1	0.692062907	-1	1
A18414	0.819686435	0.324623262	1	1
